-0.174304294E-02 0.467E+02 0.172E+02 0.708E+52 0.116E+45 0.120E+43 0.146E+43 0.465E+02 0.465E+02 0.465E+02 0.465E+02
-0.174304294E-02 0.677E+02 0.249E+02 0.187E+51 0.360E+43 0.721E+41 0.931E+41 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.174304294E-02 0.982E+02 0.361E+02 0.446E+49 0.834E+41 0.384E+40 0.522E+40 0.979E+02 0.979E+02 0.979E+02 0.979E+02
-0.174304294E-02 0.143E+03 0.524E+02 0.971E+47 0.150E+40 0.182E+39 0.258E+39 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.174304294E-02 0.207E+03 0.761E+02 0.195E+46 0.224E+38 0.778E+37 0.116E+38 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.174304294E-02 0.300E+03 0.110E+03 0.379E+44 0.287E+36-0.338E+36 0.532E+36 0.299E+03 0.299E+03 0.299E+03 0.299E+03
-0.135576001E-02 0.500E+01 0.184E+01 0.477E+57 0.153E+51 0.621E+49 0.618E+49 0.499E+01 0.499E+01 0.499E+01 0.499E+01
-0.135576001E-02 0.725E+01 0.267E+01 0.625E+57 0.756E+50 0.951E+48 0.970E+48 0.723E+01 0.723E+01 0.723E+01 0.723E+01
-0.135576001E-02 0.105E+02 0.387E+01 0.585E+57 0.178E+50 0.718E+47 0.738E+47 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.135576001E-02 0.153E+02 0.562E+01 0.201E+57 0.162E+49 0.463E+46 0.481E+46 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.135576001E-02 0.222E+02 0.815E+01 0.962E+55 0.793E+47 0.309E+45 0.334E+45 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.135576001E-02 0.322E+02 0.118E+02 0.283E+54 0.340E+46 0.201E+44 0.230E+44 0.321E+02 0.321E+02 0.321E+02 0.321E+02
-0.135576001E-02 0.467E+02 0.172E+02 0.817E+52 0.131E+45 0.130E+43 0.158E+43 0.465E+02 0.465E+02 0.465E+02 0.465E+02
-0.135576001E-02 0.677E+02 0.249E+02 0.220E+51 0.415E+43 0.793E+41 0.102E+42 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.135576001E-02 0.982E+02 0.361E+02 0.534E+49 0.975E+41 0.428E+40 0.582E+40 0.979E+02 0.979E+02 0.979E+02 0.979E+02
-0.135576001E-02 0.143E+03 0.524E+02 0.118E+48 0.177E+40 0.205E+39 0.291E+39 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.135576001E-02 0.207E+03 0.761E+02 0.239E+46 0.268E+38 0.882E+37 0.132E+38 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.135576001E-02 0.300E+03 0.110E+03 0.468E+44 0.345E+36-0.281E+36 0.604E+36 0.299E+03 0.299E+03 0.299E+03 0.299E+03
-0.107395335E-02 0.500E+01 0.184E+01 0.488E+57 0.151E+51 0.574E+49 0.571E+49 0.499E+01 0.499E+01 0.499E+01 0.499E+01
-0.107395335E-02 0.725E+01 0.267E+01 0.637E+57 0.755E+50 0.875E+48 0.893E+48 0.723E+01 0.723E+01 0.723E+01 0.723E+01
-0.107395335E-02 0.105E+02 0.387E+01 0.604E+57 0.180E+50 0.676E+47 0.694E+47 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.107395335E-02 0.153E+02 0.562E+01 0.213E+57 0.168E+49 0.453E+46 0.470E+46 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.107395335E-02 0.222E+02 0.815E+01 0.104E+56 0.842E+47 0.313E+45 0.338E+45 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.107395335E-02 0.322E+02 0.118E+02 0.311E+54 0.368E+46 0.209E+44 0.239E+44 0.321E+02 0.321E+02 0.321E+02 0.321E+02
-0.107395335E-02 0.467E+02 0.172E+02 0.912E+52 0.144E+45 0.138E+43 0.167E+43 0.465E+02 0.465E+02 0.465E+02 0.465E+02
-0.107395335E-02 0.677E+02 0.249E+02 0.250E+51 0.462E+43 0.854E+41 0.110E+42 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.107395335E-02 0.982E+02 0.361E+02 0.611E+49 0.110E+42 0.466E+40 0.633E+40 0.979E+02 0.979E+02 0.979E+02 0.979E+02
-0.107395335E-02 0.143E+03 0.524E+02 0.136E+48 0.202E+40 0.225E+39 0.319E+39 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.107395335E-02 0.207E+03 0.761E+02 0.279E+46 0.307E+38 0.973E+37 0.145E+38 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.107395335E-02 0.300E+03 0.110E+03 0.550E+44 0.397E+36-0.174E+36 0.670E+36 0.299E+03 0.299E+03 0.299E+03 0.299E+03
-0.847838843E-03 0.500E+01 0.184E+01 0.495E+57 0.149E+51 0.535E+49 0.532E+49 0.499E+01 0.499E+01 0.499E+01 0.499E+01
-0.847838843E-03 0.725E+01 0.267E+01 0.646E+57 0.752E+50 0.814E+48 0.830E+48 0.723E+01 0.723E+01 0.723E+01 0.723E+01
-0.847838843E-03 0.105E+02 0.387E+01 0.617E+57 0.182E+50 0.641E+47 0.658E+47 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.847838843E-03 0.153E+02 0.562E+01 0.222E+57 0.173E+49 0.444E+46 0.461E+46 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.847838843E-03 0.222E+02 0.815E+01 0.110E+56 0.884E+47 0.316E+45 0.341E+45 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.847838843E-03 0.322E+02 0.118E+02 0.336E+54 0.392E+46 0.216E+44 0.247E+44 0.321E+02 0.321E+02 0.321E+02 0.321E+02
-0.847838843E-03 0.467E+02 0.172E+02 0.999E+52 0.156E+45 0.144E+43 0.176E+43 0.465E+02 0.465E+02 0.465E+02 0.465E+02
-0.847838843E-03 0.677E+02 0.249E+02 0.276E+51 0.504E+43 0.907E+41 0.117E+42 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.847838843E-03 0.982E+02 0.361E+02 0.684E+49 0.121E+42 0.500E+40 0.679E+40 0.979E+02 0.979E+02 0.979E+02 0.979E+02
-0.847838843E-03 0.143E+03 0.524E+02 0.153E+48 0.224E+40 0.243E+39 0.345E+39 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.847838843E-03 0.207E+03 0.761E+02 0.316E+46 0.343E+38 0.106E+38 0.158E+38 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.847838843E-03 0.300E+03 0.110E+03 0.628E+44 0.446E+36-0.380E+35 0.731E+36 0.299E+03 0.299E+03 0.299E+03 0.299E+03
-0.686495766E-03 0.500E+01 0.184E+01 0.499E+57 0.148E+51 0.507E+49 0.504E+49 0.499E+01 0.499E+01 0.499E+01 0.499E+01
-0.686495766E-03 0.725E+01 0.267E+01 0.651E+57 0.750E+50 0.770E+48 0.785E+48 0.723E+01 0.723E+01 0.723E+01 0.723E+01
-0.686495766E-03 0.105E+02 0.387E+01 0.625E+57 0.183E+50 0.616E+47 0.632E+47 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.686495766E-03 0.153E+02 0.562E+01 0.228E+57 0.176E+49 0.437E+46 0.453E+46 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.686495766E-03 0.222E+02 0.815E+01 0.115E+56 0.915E+47 0.318E+45 0.343E+45 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.686495766E-03 0.322E+02 0.118E+02 0.355E+54 0.411E+46 0.221E+44 0.253E+44 0.321E+02 0.321E+02 0.321E+02 0.321E+02
-0.686495766E-03 0.467E+02 0.172E+02 0.107E+53 0.165E+45 0.150E+43 0.182E+43 0.465E+02 0.465E+02 0.465E+02 0.465E+02
-0.686495766E-03 0.677E+02 0.249E+02 0.298E+51 0.538E+43 0.949E+41 0.122E+42 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.686495766E-03 0.982E+02 0.361E+02 0.742E+49 0.130E+42 0.527E+40 0.715E+40 0.979E+02 0.979E+02 0.979E+02 0.979E+02
-0.686495766E-03 0.143E+03 0.524E+02 0.167E+48 0.243E+40 0.257E+39 0.366E+39 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.686495766E-03 0.207E+03 0.761E+02 0.347E+46 0.373E+38 0.113E+38 0.168E+38 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.686495766E-03 0.300E+03 0.110E+03 0.694E+44 0.486E+36 0.101E+36 0.783E+36 0.299E+03 0.299E+03 0.299E+03 0.299E+03
-0.558333915E-03 0.500E+01 0.184E+01 0.503E+57 0.146E+51 0.484E+49 0.482E+49 0.499E+01 0.499E+01 0.499E+01 0.499E+01
-0.558333915E-03 0.725E+01 0.267E+01 0.654E+57 0.748E+50 0.735E+48 0.749E+48 0.723E+01 0.723E+01 0.723E+01 0.723E+01
-0.558333915E-03 0.105E+02 0.387E+01 0.631E+57 0.184E+50 0.596E+47 0.611E+47 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.558333915E-03 0.153E+02 0.562E+01 0.233E+57 0.179E+49 0.431E+46 0.447E+46 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.558333915E-03 0.222E+02 0.815E+01 0.119E+56 0.940E+47 0.320E+45 0.345E+45 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.558333915E-03 0.322E+02 0.118E+02 0.371E+54 0.427E+46 0.225E+44 0.258E+44 0.321E+02 0.321E+02 0.321E+02 0.321E+02
-0.558333915E-03 0.467E+02 0.172E+02 0.113E+53 0.173E+45 0.154E+43 0.187E+43 0.465E+02 0.465E+02 0.465E+02 0.465E+02
-0.558333915E-03 0.677E+02 0.249E+02 0.317E+51 0.567E+43 0.984E+41 0.127E+42 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.558333915E-03 0.982E+02 0.361E+02 0.793E+49 0.138E+42 0.550E+40 0.746E+40 0.979E+02 0.979E+02 0.979E+02 0.979E+02
-0.558333915E-03 0.143E+03 0.524E+02 0.180E+48 0.259E+40 0.270E+39 0.384E+39 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.558333915E-03 0.207E+03 0.761E+02 0.375E+46 0.399E+38 0.119E+38 0.177E+38 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.558333915E-03 0.300E+03 0.110E+03 0.753E+44 0.521E+36 0.230E+36 0.829E+36 0.299E+03 0.299E+03 0.299E+03 0.299E+03
-0.467913658E-03 0.500E+01 0.184E+01 0.505E+57 0.146E+51 0.468E+49 0.466E+49 0.499E+01 0.499E+01 0.499E+01 0.499E+01
-0.467913658E-03 0.725E+01 0.267E+01 0.655E+57 0.745E+50 0.709E+48 0.722E+48 0.723E+01 0.723E+01 0.723E+01 0.723E+01
-0.467913658E-03 0.105E+02 0.387E+01 0.634E+57 0.184E+50 0.581E+47 0.596E+47 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.467913658E-03 0.153E+02 0.562E+01 0.236E+57 0.181E+49 0.427E+46 0.442E+46 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.467913658E-03 0.222E+02 0.815E+01 0.122E+56 0.959E+47 0.321E+45 0.346E+45 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.467913658E-03 0.322E+02 0.118E+02 0.383E+54 0.439E+46 0.228E+44 0.261E+44 0.321E+02 0.321E+02 0.321E+02 0.321E+02
-0.467913658E-03 0.467E+02 0.172E+02 0.117E+53 0.178E+45 0.157E+43 0.191E+43 0.465E+02 0.465E+02 0.465E+02 0.465E+02
-0.467913658E-03 0.677E+02 0.249E+02 0.331E+51 0.589E+43 0.101E+42 0.130E+42 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.467913658E-03 0.982E+02 0.361E+02 0.833E+49 0.144E+42 0.567E+40 0.770E+40 0.979E+02 0.979E+02 0.979E+02 0.979E+02
-0.467913658E-03 0.143E+03 0.524E+02 0.189E+48 0.271E+40 0.280E+39 0.398E+39 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.467913658E-03 0.207E+03 0.761E+02 0.397E+46 0.419E+38 0.124E+38 0.185E+38 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.467913658E-03 0.300E+03 0.110E+03 0.802E+44 0.548E+36 0.341E+36 0.870E+36 0.299E+03 0.299E+03 0.299E+03 0.299E+03
-0.393128238E-03 0.500E+01 0.184E+01 0.507E+57 0.145E+51 0.456E+49 0.454E+49 0.499E+01 0.499E+01 0.499E+01 0.499E+01
-0.393128238E-03 0.725E+01 0.267E+01 0.656E+57 0.743E+50 0.689E+48 0.702E+48 0.723E+01 0.723E+01 0.723E+01 0.723E+01
-0.393128238E-03 0.105E+02 0.387E+01 0.636E+57 0.185E+50 0.569E+47 0.583E+47 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.393128238E-03 0.153E+02 0.562E+01 0.239E+57 0.182E+49 0.423E+46 0.439E+46 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.393128238E-03 0.222E+02 0.815E+01 0.124E+56 0.975E+47 0.322E+45 0.347E+45 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.393128238E-03 0.322E+02 0.118E+02 0.393E+54 0.449E+46 0.231E+44 0.264E+44 0.321E+02 0.321E+02 0.321E+02 0.321E+02
-0.393128238E-03 0.467E+02 0.172E+02 0.121E+53 0.184E+45 0.160E+43 0.195E+43 0.465E+02 0.465E+02 0.465E+02 0.465E+02
-0.393128238E-03 0.677E+02 0.249E+02 0.343E+51 0.609E+43 0.103E+42 0.133E+42 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.393128238E-03 0.982E+02 0.361E+02 0.868E+49 0.150E+42 0.583E+40 0.791E+40 0.979E+02 0.979E+02 0.979E+02 0.979E+02
-0.393128238E-03 0.143E+03 0.524E+02 0.198E+48 0.282E+40 0.289E+39 0.410E+39 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.393128238E-03 0.207E+03 0.761E+02 0.416E+46 0.437E+38 0.128E+38 0.192E+38 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.393128238E-03 0.300E+03 0.110E+03 0.845E+44 0.573E+36 0.286E+36 0.906E+36 0.299E+03 0.299E+03 0.299E+03 0.299E+03
-0.332171693E-03 0.500E+01 0.184E+01 0.508E+57 0.144E+51 0.447E+49 0.445E+49 0.499E+01 0.499E+01 0.499E+01 0.499E+01
-0.332171693E-03 0.725E+01 0.267E+01 0.657E+57 0.742E+50 0.673E+48 0.685E+48 0.723E+01 0.723E+01 0.723E+01 0.723E+01
-0.332171693E-03 0.105E+02 0.387E+01 0.638E+57 0.185E+50 0.559E+47 0.573E+47 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.332171693E-03 0.153E+02 0.562E+01 0.241E+57 0.183E+49 0.420E+46 0.436E+46 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.332171693E-03 0.222E+02 0.815E+01 0.126E+56 0.988E+47 0.322E+45 0.348E+45 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.332171693E-03 0.322E+02 0.118E+02 0.402E+54 0.458E+46 0.233E+44 0.267E+44 0.321E+02 0.321E+02 0.321E+02 0.321E+02
-0.332171693E-03 0.467E+02 0.172E+02 0.124E+53 0.188E+45 0.163E+43 0.198E+43 0.465E+02 0.465E+02 0.465E+02 0.465E+02
-0.332171693E-03 0.677E+02 0.249E+02 0.354E+51 0.626E+43 0.105E+42 0.136E+42 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.332171693E-03 0.982E+02 0.361E+02 0.897E+49 0.154E+42 0.596E+40 0.809E+40 0.979E+02 0.979E+02 0.979E+02 0.979E+02
-0.332171693E-03 0.143E+03 0.524E+02 0.205E+48 0.292E+40 0.297E+39 0.421E+39 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.332171693E-03 0.207E+03 0.761E+02 0.433E+46 0.453E+38 0.132E+38 0.197E+38 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.332171693E-03 0.300E+03 0.110E+03 0.882E+44 0.595E+36 0.246E+36 0.937E+36 0.299E+03 0.299E+03 0.299E+03 0.299E+03
-0.297572615E-03 0.500E+01 0.184E+01 0.508E+57 0.144E+51 0.442E+49 0.440E+49 0.499E+01 0.499E+01 0.499E+01 0.499E+01
-0.297572615E-03 0.725E+01 0.267E+01 0.657E+57 0.740E+50 0.664E+48 0.676E+48 0.723E+01 0.723E+01 0.723E+01 0.723E+01
-0.297572615E-03 0.105E+02 0.387E+01 0.639E+57 0.185E+50 0.554E+47 0.567E+47 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.297572615E-03 0.153E+02 0.562E+01 0.242E+57 0.184E+49 0.419E+46 0.434E+46 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.297572615E-03 0.222E+02 0.815E+01 0.127E+56 0.995E+47 0.323E+45 0.348E+45 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.297572615E-03 0.322E+02 0.118E+02 0.406E+54 0.462E+46 0.234E+44 0.268E+44 0.321E+02 0.321E+02 0.321E+02 0.321E+02
-0.297572615E-03 0.467E+02 0.172E+02 0.126E+53 0.190E+45 0.164E+43 0.199E+43 0.465E+02 0.465E+02 0.465E+02 0.465E+02
-0.297572615E-03 0.677E+02 0.249E+02 0.360E+51 0.635E+43 0.106E+42 0.137E+42 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.297572615E-03 0.982E+02 0.361E+02 0.913E+49 0.157E+42 0.603E+40 0.818E+40 0.979E+02 0.979E+02 0.979E+02 0.979E+02
-0.297572615E-03 0.143E+03 0.524E+02 0.209E+48 0.297E+40 0.301E+39 0.426E+39 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.297572615E-03 0.207E+03 0.761E+02 0.442E+46 0.461E+38 0.134E+38 0.200E+38 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.297572615E-03 0.300E+03 0.110E+03 0.902E+44 0.607E+36 0.218E+36 0.953E+36 0.299E+03 0.299E+03 0.299E+03 0.299E+03
-0.254302872E-03 0.500E+01 0.184E+01 0.509E+57 0.143E+51 0.436E+49 0.434E+49 0.499E+01 0.499E+01 0.499E+01 0.499E+01
-0.254302872E-03 0.725E+01 0.267E+01 0.657E+57 0.738E+50 0.654E+48 0.666E+48 0.723E+01 0.723E+01 0.723E+01 0.723E+01
-0.254302872E-03 0.105E+02 0.387E+01 0.639E+57 0.185E+50 0.547E+47 0.560E+47 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.254302872E-03 0.153E+02 0.562E+01 0.243E+57 0.185E+49 0.416E+46 0.431E+46 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.254302872E-03 0.222E+02 0.815E+01 0.129E+56 0.100E+48 0.323E+45 0.348E+45 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.254302872E-03 0.322E+02 0.118E+02 0.413E+54 0.468E+46 0.236E+44 0.270E+44 0.321E+02 0.321E+02 0.321E+02 0.321E+02
-0.254302872E-03 0.467E+02 0.172E+02 0.128E+53 0.193E+45 0.166E+43 0.201E+43 0.465E+02 0.465E+02 0.465E+02 0.465E+02
-0.254302872E-03 0.677E+02 0.249E+02 0.368E+51 0.647E+43 0.108E+42 0.139E+42 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.254302872E-03 0.982E+02 0.361E+02 0.936E+49 0.160E+42 0.613E+40 0.831E+40 0.979E+02 0.979E+02 0.979E+02 0.979E+02
-0.254302872E-03 0.143E+03 0.524E+02 0.215E+48 0.304E+40 0.306E+39 0.435E+39 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.254302872E-03 0.207E+03 0.761E+02 0.455E+46 0.473E+38 0.137E+38 0.205E+38 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.254302872E-03 0.300E+03 0.110E+03 0.932E+44 0.621E+36 0.184E+36 0.979E+36 0.299E+03 0.299E+03 0.299E+03 0.299E+03
-0.220041179E-03 0.500E+01 0.184E+01 0.509E+57 0.143E+51 0.433E+49 0.431E+49 0.499E+01 0.499E+01 0.499E+01 0.499E+01
-0.220041179E-03 0.725E+01 0.267E+01 0.657E+57 0.737E+50 0.647E+48 0.659E+48 0.723E+01 0.723E+01 0.723E+01 0.723E+01
-0.220041179E-03 0.105E+02 0.387E+01 0.639E+57 0.185E+50 0.542E+47 0.555E+47 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.220041179E-03 0.153E+02 0.562E+01 0.244E+57 0.185E+49 0.414E+46 0.429E+46 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.220041179E-03 0.222E+02 0.815E+01 0.130E+56 0.101E+48 0.323E+45 0.348E+45 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.220041179E-03 0.322E+02 0.118E+02 0.418E+54 0.473E+46 0.237E+44 0.271E+44 0.321E+02 0.321E+02 0.321E+02 0.321E+02
-0.220041179E-03 0.467E+02 0.172E+02 0.130E+53 0.196E+45 0.167E+43 0.203E+43 0.465E+02 0.465E+02 0.465E+02 0.465E+02
-0.220041179E-03 0.677E+02 0.249E+02 0.374E+51 0.657E+43 0.109E+42 0.140E+42 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.220041179E-03 0.982E+02 0.361E+02 0.954E+49 0.163E+42 0.621E+40 0.842E+40 0.979E+02 0.979E+02 0.979E+02 0.979E+02
-0.220041179E-03 0.143E+03 0.524E+02 0.220E+48 0.310E+40 0.311E+39 0.441E+39 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.220041179E-03 0.207E+03 0.761E+02 0.466E+46 0.483E+38 0.140E+38 0.209E+38 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.220041179E-03 0.300E+03 0.110E+03 0.956E+44 0.634E+36 0.167E+36 0.100E+37 0.299E+03 0.299E+03 0.299E+03 0.299E+03
-0.177771234E-03 0.500E+01 0.184E+01 0.510E+57 0.143E+51 0.431E+49 0.429E+49 0.499E+01 0.499E+01 0.499E+01 0.499E+01
-0.177771234E-03 0.725E+01 0.267E+01 0.657E+57 0.735E+50 0.641E+48 0.653E+48 0.723E+01 0.723E+01 0.723E+01 0.723E+01
-0.177771234E-03 0.105E+02 0.387E+01 0.640E+57 0.185E+50 0.537E+47 0.550E+47 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.177771234E-03 0.153E+02 0.562E+01 0.245E+57 0.186E+49 0.412E+46 0.426E+46 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.177771234E-03 0.222E+02 0.815E+01 0.131E+56 0.102E+48 0.323E+45 0.349E+45 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.177771234E-03 0.322E+02 0.118E+02 0.424E+54 0.480E+46 0.238E+44 0.272E+44 0.321E+02 0.321E+02 0.321E+02 0.321E+02
-0.177771234E-03 0.467E+02 0.172E+02 0.133E+53 0.199E+45 0.169E+43 0.205E+43 0.465E+02 0.465E+02 0.465E+02 0.465E+02
-0.177771234E-03 0.677E+02 0.249E+02 0.382E+51 0.670E+43 0.110E+42 0.142E+42 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.177771234E-03 0.982E+02 0.361E+02 0.978E+49 0.167E+42 0.631E+40 0.855E+40 0.979E+02 0.979E+02 0.979E+02 0.979E+02
-0.177771234E-03 0.143E+03 0.524E+02 0.226E+48 0.318E+40 0.317E+39 0.450E+39 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.177771234E-03 0.207E+03 0.761E+02 0.480E+46 0.496E+38 0.143E+38 0.214E+38 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.177771234E-03 0.300E+03 0.110E+03 0.990E+44 0.651E+36 0.149E+36 0.103E+37 0.299E+03 0.299E+03 0.299E+03 0.299E+03
-0.134543926E-03 0.500E+01 0.184E+01 0.510E+57 0.143E+51 0.432E+49 0.430E+49 0.499E+01 0.499E+01 0.499E+01 0.499E+01
-0.134543926E-03 0.725E+01 0.267E+01 0.656E+57 0.733E+50 0.641E+48 0.653E+48 0.723E+01 0.723E+01 0.723E+01 0.723E+01
-0.134543926E-03 0.105E+02 0.387E+01 0.640E+57 0.185E+50 0.536E+47 0.550E+47 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.134543926E-03 0.153E+02 0.562E+01 0.246E+57 0.186E+49 0.410E+46 0.425E+46 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.134543926E-03 0.222E+02 0.815E+01 0.132E+56 0.103E+48 0.323E+45 0.348E+45 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.134543926E-03 0.322E+02 0.118E+02 0.430E+54 0.486E+46 0.240E+44 0.274E+44 0.321E+02 0.321E+02 0.321E+02 0.321E+02
-0.134543926E-03 0.467E+02 0.172E+02 0.135E+53 0.203E+45 0.170E+43 0.207E+43 0.465E+02 0.465E+02 0.465E+02 0.465E+02
-0.134543926E-03 0.677E+02 0.249E+02 0.391E+51 0.683E+43 0.112E+42 0.144E+42 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.134543926E-03 0.982E+02 0.361E+02 0.100E+50 0.171E+42 0.641E+40 0.869E+40 0.979E+02 0.979E+02 0.979E+02 0.979E+02
-0.134543926E-03 0.143E+03 0.524E+02 0.232E+48 0.326E+40 0.324E+39 0.460E+39 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.134543926E-03 0.207E+03 0.761E+02 0.496E+46 0.509E+38 0.147E+38 0.220E+38 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.134543926E-03 0.300E+03 0.110E+03 0.103E+45 0.670E+36 0.130E+36 0.107E+37 0.299E+03 0.299E+03 0.299E+03 0.299E+03
-0.925650958E-04 0.500E+01 0.184E+01 0.510E+57 0.143E+51 0.438E+49 0.436E+49 0.499E+01 0.499E+01 0.499E+01 0.499E+01
-0.925650958E-04 0.725E+01 0.267E+01 0.655E+57 0.731E+50 0.653E+48 0.665E+48 0.723E+01 0.723E+01 0.723E+01 0.723E+01
-0.925650958E-04 0.105E+02 0.387E+01 0.639E+57 0.184E+50 0.547E+47 0.562E+47 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.925650958E-04 0.153E+02 0.562E+01 0.247E+57 0.187E+49 0.411E+46 0.426E+46 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.925650958E-04 0.222E+02 0.815E+01 0.133E+56 0.104E+48 0.323E+45 0.348E+45 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.925650958E-04 0.322E+02 0.118E+02 0.436E+54 0.492E+46 0.241E+44 0.275E+44 0.321E+02 0.321E+02 0.321E+02 0.321E+02
-0.925650958E-04 0.467E+02 0.172E+02 0.138E+53 0.206E+45 0.172E+43 0.209E+43 0.465E+02 0.465E+02 0.465E+02 0.465E+02
-0.925650958E-04 0.677E+02 0.249E+02 0.399E+51 0.697E+43 0.113E+42 0.146E+42 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.925650958E-04 0.982E+02 0.361E+02 0.103E+50 0.175E+42 0.653E+40 0.885E+40 0.979E+02 0.979E+02 0.979E+02 0.979E+02
-0.925650958E-04 0.143E+03 0.524E+02 0.239E+48 0.335E+40 0.331E+39 0.470E+39 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.925650958E-04 0.207E+03 0.761E+02 0.513E+46 0.523E+38 0.151E+38 0.227E+38 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.925650958E-04 0.300E+03 0.110E+03 0.107E+45 0.689E+36 0.130E+36 0.111E+37 0.299E+03 0.299E+03 0.299E+03 0.299E+03
-0.480981181E-04 0.500E+01 0.184E+01 0.511E+57 0.143E+51 0.450E+49 0.448E+49 0.499E+01 0.499E+01 0.499E+01 0.499E+01
